accession,lat_parsed,lon_parsed,depth_parsed,depth2_parsed,is_transcriptome
SRR17118829,42.11,-70.54,0.0,0.0,0
SRR17118830,42.11,-70.54,0.0,0.0,0
SRR17118831,42.11,-70.54,0.0,0.0,0
SRR17118833,42.11,-70.54,0.0,0.0,0
SRR17118834,42.11,-70.54,0.0,0.0,0
SRR17118835,42.11,-70.54,0.0,0.0,0
SRR17118836,42.11,-70.54,0.0,0.0,0
SRR17118837,42.11,-70.54,0.0,0.0,0
SRR17118838,42.11,-70.54,0.0,0.0,0
SRR17118839,42.11,-70.54,0.0,0.0,0
SRR17118840,42.11,-70.54,0.0,0.0,0
SRR17118841,42.11,-70.54,0.0,0.0,0
SRR17118842,42.11,-70.54,0.0,0.0,0
SRR17118843,42.11,-70.54,0.0,0.0,0
SRR17118844,42.11,-70.54,0.0,0.0,0
SRR17118846,42.11,-70.54,0.0,0.0,0
SRR17118847,42.11,-70.54,0.0,0.0,0
SRR17118848,42.11,-70.54,0.0,0.0,0
SRR17118849,42.11,-70.54,0.0,0.0,0
SRR17118850,42.11,-70.54,0.0,0.0,0
SRR17118851,42.11,-70.54,0.0,0.0,0
SRR17118852,42.11,-70.54,0.0,0.0,0
SRR17118853,42.11,-70.54,0.0,0.0,0
SRR17118854,42.11,-70.54,0.0,0.0,0
SRR17118855,42.11,-70.54,0.0,0.0,0
SRR17118856,42.11,-70.54,0.0,0.0,0
SRR17118857,42.11,-70.54,0.0,0.0,0
SRR17118858,42.11,-70.54,0.0,0.0,0
SRR17118859,42.11,-70.54,0.0,0.0,0
SRR17118860,42.11,-70.54,0.0,0.0,0
SRR17118861,42.11,-70.54,0.0,0.0,0
SRR17118862,42.11,-70.54,0.0,0.0,0
SRR17118863,42.11,-70.54,0.0,0.0,0
SRR17118864,42.11,-70.54,0.0,0.0,0
SRR17118865,42.11,-70.54,0.0,0.0,0
SRR17118866,42.11,-70.54,0.0,0.0,0
SRR17165149,-9.44458,46.45188,0.1,0.1,0
SRR17165150,-9.44458,46.45188,0.1,0.1,0
SRR17165151,-9.44458,46.45188,0.1,0.1,0
SRR17165152,-9.44458,46.45188,0.3,0.3,0
SRR17165154,-9.44458,46.45188,0.3,0.3,0
SRR17165155,-9.44458,46.45188,0.3,0.3,0
SRR17165161,-9.42979,46.49524,0.1,0.1,0
SRR17190382,47.20464238,-1.53808593,,,1
SRR17190383,47.20464238,-1.53808593,,,1
SRR17190384,47.20464238,-1.53808593,,,1
SRR17190385,47.20464238,-1.53808593,,,1
SRR17190387,47.20464238,-1.53808593,,,1
SRR17190388,47.20464238,-1.53808593,,,1
SRR17190389,47.20464238,-1.53808593,,,1
SRR17190390,47.20464238,-1.53808593,,,1
SRR17190391,47.20464238,-1.53808593,,,1
SRR17190392,47.20464238,-1.53808593,,,1
SRR17190393,47.20464238,-1.53808593,,,1
SRR17190394,47.20464238,-1.53808593,,,1
SRR17190395,47.20464238,-1.53808593,,,1
SRR17190396,47.20464238,-1.53808593,,,1
SRR17190397,47.20464238,-1.53808593,,,1
SRR17190398,47.20464238,-1.53808593,,,1
SRR17190399,47.20464238,-1.53808593,,,1
SRR17217772,36.12,-122.04,,,1
SRR17217781,36.12,-122.04,,,1
SRR17217794,36.12,-122.04,,,1
SRR17217824,36.12,-122.04,,,1
SRR17217825,36.12,-122.04,,,1
SRR17217920,36.12,-122.04,,,1
SRR17217921,36.12,-122.04,,,1
SRR17217922,36.12,-122.04,,,1
SRR17217966,36.12,-122.04,,,1
SRR17217967,36.12,-122.04,,,1
SRR17217970,36.12,-122.04,,,1
SRR17217985,36.12,-122.04,,,1
SRR17218043,36.12,-122.04,,,1
SRR17218044,36.12,-122.04,,,1
SRR17218163,36.12,-122.04,,,1
SRR17218399,36.12,-122.04,,,1
SRR17219261,36.12,-122.04,,,1
SRR17220534,36.12,-122.04,,,1
SRR17220541,36.12,-122.04,,,1
SRR17224010,16.22,119.54,,,0
SRR17224011,16.22,119.54,,,0
SRR17224335,-54.007,0.011,,,0
SRR17224336,-54.007,0.011,,,0
SRR17227467,36.12,-122.04,,,1
SRR17227470,36.12,-122.67,,,1
SRR17227490,36.12,-122.67,,,1
SRR17227501,36.12,-122.67,,,1
SRR17227502,36.12,-122.67,,,1
SRR17227503,36.12,-122.67,,,1
SRR17227504,36.12,-122.67,,,1
SRR17227513,36.12,-122.67,,,1
SRR17227579,36.12,-122.67,,,1
SRR17227580,36.12,-122.67,,,1
SRR17227784,36.12,-122.67,,,1
SRR17227813,36.12,-122.67,,,1
SRR17227814,36.12,-122.67,,,1
SRR17227839,36.12,-122.67,,,1
SRR17228440,17.0,111.0,0.4,0.6,1
SRR17228441,17.0,111.0,0.4,0.6,1
SRR17228442,22.0,119.0,380.0,400.0,1
SRR17228443,22.0,119.0,280.0,300.0,1
SRR17228444,22.0,119.0,180.0,200.0,1
SRR17228445,22.0,119.0,100.0,120.0,1
SRR17228446,22.0,119.0,40.0,60.0,1
SRR17228447,22.0,119.0,0.0,20.0,1
SRR17228448,22.0,119.0,0.0,20.0,1
SRR17228449,22.0,119.0,0.0,0.2,1
SRR17228450,36.12,-122.67,,,1
SRR17228610,36.12,-122.67,,,1
SRR17228611,36.12,-122.67,,,1
SRR17228968,36.12,-122.67,,,1
SRR17229313,35.58,-122.66,,,1
SRR17229344,36.12,-122.67,,,1
SRR17229345,21.84,114.03,,,0
SRR17229348,21.84,114.03,,,0
SRR17229349,21.84,114.03,,,0
SRR17229350,21.84,114.03,,,0
SRR17229365,35.58,-122.66,,,1
SRR17229368,36.12,-122.67,,,1
SRR17229378,36.12,-122.67,,,1
SRR17229379,35.58,-122.66,,,1
SRR17229380,35.58,-122.66,,,1
SRR17229381,35.58,-122.66,,,1
SRR17229493,35.58,-122.66,,,1
SRR17229494,35.58,-122.66,,,1
SRR17229554,35.58,-122.66,,,1
SRR17229555,35.58,-122.66,,,1
SRR17229556,35.58,-122.66,,,1
SRR17229557,35.58,-122.66,,,1
SRR17229560,34.9,-124.78,,,1
SRR17229562,34.9,-124.78,,,1
SRR17229564,35.58,-122.66,,,1
SRR17229565,35.58,-122.66,,,1
SRR17229566,35.58,-122.66,,,1
SRR17229567,34.9,-124.78,,,1
SRR17229569,35.58,-122.66,,,1
SRR17229570,35.58,-122.66,,,1
SRR17229571,34.9,-124.78,,,1
SRR17229572,34.9,-124.78,,,1
SRR17229574,35.58,-122.66,,,1
SRR17229575,34.9,-124.78,,,1
SRR17229684,34.9,-124.78,,,1
SRR17229686,34.9,-124.78,,,1
SRR17229696,34.9,-124.78,,,1
SRR17229697,34.9,-124.78,,,1
SRR17229698,34.9,-124.78,,,1
SRR17230161,34.9,-124.78,,,1
SRR17230166,34.9,-124.78,,,1
SRR17230171,34.9,-124.78,,,1
SRR17230180,34.9,-124.78,,,1
SRR17230182,34.9,-124.78,,,1
SRR17230183,34.9,-124.78,,,1
SRR17230208,34.9,-124.78,,,1
SRR17231222,34.9,-124.78,,,1
SRR17231299,34.9,-124.78,,,1
SRR17256052,78.904833,12.296667,,,0
SRR17256059,78.962167,12.348333,30.0,30.0,0
SRR17256060,78.933333,12.372333,30.0,30.0,0
SRR17256061,78.933333,12.372333,0.0,0.0,0
SRR17256062,78.904833,12.296667,30.0,30.0,0
SRR17256063,78.904833,12.296667,0.0,0.0,0
SRR17256065,78.9245,12.145833,50.0,50.0,0
SRR17256066,78.945167,11.9855,150.0,150.0,0
SRR17256067,78.945167,11.9855,100.0,100.0,0
SRR17256068,78.96667,11.828167,0.0,0.0,0
SRR17256069,78.99167,11.66,200.0,200.0,0
SRR17256070,78.99167,11.66,150.0,150.0,0
SRR17256071,78.99167,11.66,100.0,100.0,0
SRR17264714,35.58,-122.66,,,1
SRR17264770,35.58,-122.66,,,1
SRR17265349,35.58,-122.66,,,1
SRR17287614,36.27,-122.2,2.0,2.0,1
SRR17287615,36.27,-122.2,2.0,2.0,1
SRR17287616,36.27,-122.2,2.0,2.0,1
SRR17287617,36.27,-122.2,2.0,2.0,1
SRR17287619,36.48,-122.1,2.0,2.0,1
SRR17287620,36.48,-122.1,2.0,2.0,1
SRR17287621,36.48,-122.1,2.0,2.0,1
SRR17287622,36.46,-121.58,2.0,2.0,1
SRR17287623,36.46,-121.58,2.0,2.0,1
SRR17287624,36.46,-121.58,2.0,2.0,1
SRR17287625,36.46,-121.58,2.0,2.0,1
SRR17287626,36.46,-121.58,2.0,2.0,1
SRR17287627,36.46,-121.58,2.0,2.0,1
SRR17287628,36.27,-122.2,2.0,2.0,1
SRR17287629,36.48,-122.1,2.0,2.0,1
SRR17316645,31.66,-64.17,200.0,200.0,0
SRR17316646,31.66,-64.17,80.0,80.0,0
SRR17316647,31.66,-64.17,200.0,200.0,0
SRR17316648,31.66,-64.17,80.0,80.0,0
SRR17316649,31.66,-64.17,200.0,200.0,0
SRR17316650,31.66,-64.17,80.0,80.0,0
SRR17316651,31.66,-64.17,200.0,200.0,0
SRR17316652,31.66,-64.17,80.0,80.0,0
SRR17316653,31.66,-64.17,200.0,200.0,0
SRR17316654,31.66,-64.17,80.0,80.0,0
SRR17316655,31.66,-64.17,200.0,200.0,0
SRR17316656,31.66,-64.17,80.0,80.0,0
SRR17316657,31.66,-64.17,200.0,200.0,0
SRR17316658,31.66,-64.17,80.0,80.0,0
SRR17316660,31.66,-64.17,80.0,80.0,0
SRR17316661,31.66,-64.17,80.0,80.0,0
SRR17316662,31.66,-64.17,200.0,200.0,0
SRR17316663,31.66,-64.17,80.0,80.0,0
SRR17316664,31.66,-64.17,200.0,200.0,0
SRR17316665,31.66,-64.17,80.0,80.0,0
SRR17316666,31.66,-64.17,80.0,80.0,0
SRR17316667,31.66,-64.17,200.0,200.0,0
SRR17316668,31.66,-64.17,80.0,80.0,0
SRR17316669,31.66,-64.17,200.0,200.0,0
SRR17316670,31.66,-64.17,80.0,80.0,0
SRR17316671,31.66,-64.17,200.0,200.0,0
SRR17316672,31.66,-64.17,80.0,80.0,0
SRR17449088,26.28,-158.0,,,1
SRR17449089,26.28,-158.0,,,1
SRR17458604,33.76,-76.55,,,0
SRR17458608,26.73,-79.89,,,0
SRR17458609,26.73,-79.89,,,0
SRR17458610,38.58,-76.42,,,0
SRR17458611,37.89,-76.13,,,0
SRR17458613,26.73,-79.89,,,0
SRR17458624,36.9,-75.93,,,0
SRR17458633,31.16,-79.52,,,0
SRR17458641,27.06,-79.95,,,0
SRR17470357,50.47482,-144.98,95.0,95.0,0
SRR17470358,50.47482,-144.98,85.0,85.0,0
SRR17470359,50.47482,-144.98,50.0,50.0,0
SRR17470360,50.47482,-144.98,20.0,20.0,0
SRR17470361,50.47482,-144.98,5.0,5.0,0
SRR17470362,50.49232,-144.973,70.0,70.0,0
SRR17470363,50.47436,-145.111,5.0,5.0,0
SRR17470364,50.42525,-144.672,70.0,70.0,0
SRR17470365,50.42525,-144.672,50.0,50.0,0
SRR17470366,50.42525,-144.672,35.0,35.0,0
SRR17470367,50.38845,-145.141,5.0,5.0,0
SRR17470368,50.42525,-144.672,20.0,20.0,0
SRR17470369,50.42525,-144.672,8.0,8.0,0
SRR17470370,50.48719,-144.717,80.0,80.0,0
SRR17470371,50.48719,-144.717,65.0,65.0,0
SRR17470372,50.48719,-144.717,50.0,50.0,0
SRR17470373,50.48719,-144.717,5.0,5.0,0
SRR17470374,50.59599,-144.721,3.0,3.0,0
SRR17470375,50.5857,-144.836,5.0,5.0,0
SRR17470376,50.48358,-144.792,12.0,12.0,0
SRR17470377,50.47611,-144.846,12.0,12.0,0
SRR17470378,50.31969,-145.073,5.0,5.0,0
SRR17470379,50.22051,-145.092,5.0,5.0,0
SRR17478310,30.4,122.12,5.0,5.0,0
SRR17478311,30.4,122.12,1.0,1.0,0
SRR17478312,30.4,122.12,3.0,3.0,0
SRR17542725,0.267833,-47.161683,,,0
SRR17542726,0.949317,-48.67375,,,0
SRR17542727,1.338083,-49.37105,,,0
SRR17542728,3.505517,-50.500033,,,0
SRR17542729,6.372,-51.39375,,,0
SRR17542730,8.02225,-50.982,,,0
SRR17542731,11.570683,-56.8059,,,0
SRR17562230,33.09,-158.0,,,1
SRR17562231,33.09,-158.0,,,1
SRR17562233,33.09,-158.0,,,1
SRR17562234,36.58,-158.0,,,1
SRR17562236,36.57,-158.0,,,1
SRR17562237,36.57,-158.0,,,1
SRR17562238,36.58,-158.0,,,1
SRR17562239,36.57,-158.0,,,1
SRR17562240,36.57,-158.0,,,1
SRR17562241,36.57,-158.0,,,1
SRR17562242,37.3,-158.0,,,1
SRR17562243,37.3,-158.0,,,1
SRR17562245,37.3,-158.0,,,1
SRR17562246,37.3,-158.0,,,1
SRR17562247,37.3,-158.0,,,1
SRR17562248,32.58,-158.0,,,1
SRR17562249,36.58,-158.0,,,1
SRR17562250,32.58,-158.0,,,1
SRR17562251,32.58,-158.0,,,1
SRR17562252,32.58,-158.0,,,1
SRR17562253,32.58,-158.0,,,1
SRR17562254,28.13,-158.0,,,1
SRR17562255,28.13,-158.0,,,1
SRR17562256,28.13,-158.0,,,1
SRR17562257,28.13,-158.0,,,1
SRR17562258,28.13,-158.0,,,1
SRR17562259,28.13,-158.0,,,1
SRR17562260,26.28,-158.0,,,1
SRR17562261,23.5,-158.0,,,1
SRR17562262,23.5,-158.0,,,1
SRR17562263,23.5,-158.0,,,1
SRR17562264,26.28,-158.0,,,1
SRR17562265,26.28,-158.0,,,1
SRR17562266,26.28,-158.0,,,1
SRR17562267,29.7,-158.0,,,1
SRR17562268,29.7,-158.0,,,1
SRR17562269,29.7,-158.0,,,1
SRR17562270,29.7,-158.0,,,1
SRR17562271,26.28,-158.0,,,1
SRR17589674,28.74202,-88.3673,,,0
SRR17589675,28.74202,-88.3673,,,0
SRR17589676,28.74202,-88.3673,,,0
SRR17610098,1.453639,103.7779,,,0
SRR17610099,1.453639,103.7779,,,0
SRR17610100,1.233056,103.8556,,,0
SRR17610101,1.326389,103.9878,,,0
SRR17610102,1.409167,103.9689,,,0
SRR17610103,1.473611,103.8461,,,0
SRR17610104,1.233056,103.8556,,,0
SRR17610105,1.326389,103.9878,,,0
SRR17610106,1.453639,103.7779,,,0
SRR17610107,1.453639,103.7779,,,0
SRR17610108,1.453639,103.7779,,,0
SRR17610109,1.453639,103.7779,,,0
SRR17610110,1.409167,103.9689,,,0
SRR17610111,1.473611,103.8461,,,0
SRR17622020,-27.8406,64.5911,,,0
SRR17622021,-27.843,64.5882,,,0
SRR17622022,-27.8428,64.5893,,,0
SRR17686859,-62.23,-58.93,5.0,5.0,0
SRR17686861,-62.23,-58.93,20.0,20.0,0
SRR17686862,-62.23,-58.93,10.0,10.0,0
SRR17686863,-62.23,-58.93,0.0,0.0,0
SRR17686864,-62.22,-58.94,5.0,5.0,0
SRR17686865,-62.22,-58.94,10.0,10.0,0
SRR17686866,-62.22,-58.94,0.0,0.0,0
SRR17686867,-62.22,-58.95,5.0,5.0,0
SRR17686869,-62.22,-58.95,0.0,0.0,0
SRR17686870,-62.22,-58.95,0.0,0.0,0
SRR17686871,-62.21,-58.95,5.0,5.0,0
SRR17686872,-62.21,-58.95,20.0,20.0,0
SRR17686873,-62.21,-58.95,0.0,0.0,0
SRR17686874,-62.22,-58.9,5.0,5.0,0
SRR17686875,-62.22,-58.9,10.0,10.0,0
SRR17686876,-62.22,-58.9,0.0,0.0,0
SRR17686877,-62.21,-58.91,5.0,5.0,0
SRR17686878,-62.21,-58.91,30.0,30.0,0
SRR17686880,-62.21,-58.91,10.0,10.0,0
SRR17686881,-62.21,-58.91,0.0,0.0,0
SRR17686882,-62.21,-58.92,5.0,5.0,0
SRR17686883,-62.21,-58.92,10.0,10.0,0
SRR17686884,-62.21,-58.92,0.0,0.0,0
SRR17686885,-62.2,-58.93,0.0,0.0,0
SRR17686886,-62.21,-58.95,30.0,30.0,0
SRR17686887,-62.21,-58.95,10.0,10.0,0
SRR17686888,-62.21,-58.95,0.0,0.0,0
SRR17703786,26.166,119.933,,,1
SRR17703787,26.166,119.933,,,1
SRR17703788,26.166,119.933,,,1
SRR17703789,26.166,119.933,,,1
SRR17703790,26.166,119.933,,,1
SRR17703791,26.166,119.933,,,1
SRR17703792,26.166,119.933,,,1
SRR17703793,26.145,120.167,,,1
SRR17703794,26.145,120.167,,,1
SRR17703795,26.145,120.167,,,1
SRR17703796,26.145,120.167,,,1
SRR17703797,26.166,119.933,,,1
SRR17703798,26.145,120.167,,,1
SRR17703799,26.145,120.167,,,1
SRR17703800,26.145,120.167,,,1
SRR17703801,26.145,120.167,,,1
SRR17703802,26.145,120.167,,,1
SRR17703803,26.145,120.167,,,1
SRR17703804,26.145,120.167,,,1
SRR17703805,26.145,120.167,,,1
SRR17703806,26.166,119.933,,,1
SRR17703807,26.166,119.933,,,1
SRR17703808,26.166,119.933,,,1
SRR17703809,26.166,119.933,,,1
SRR17731514,37.03,121.45,,,0
SRR17731515,37.03,121.45,,,0
SRR17731516,37.03,121.45,,,0
SRR17731520,37.42,121.62,,,0
SRR17731524,37.42,121.62,,,0
SRR17731525,37.42,121.62,,,0
SRR17731531,37.42,121.62,,,0
SRR17772863,-42.0409,146.8087,,,1
SRR17772864,-42.0409,146.8087,,,1
SRR17772865,-42.0409,146.8087,,,1
SRR17772866,-42.0409,146.8087,,,1
SRR17772867,-42.0409,146.8087,,,1
SRR17772868,-42.0409,146.8087,,,1
SRR17776526,-45.807,171.165,1.0,1.0,0
SRR17776527,-45.798,171.09,1.0,1.0,0
SRR17776528,-45.791,171.001,1.0,1.0,0
SRR17776529,-45.786,170.911,1.0,1.0,0
SRR17776530,-23.442,151.91,1.0,1.0,0
SRR17776531,-23.442,151.91,1.0,1.0,0
SRR17776532,-38.05772,145.11496,1.0,1.0,0
SRR17776533,-38.04616,144.94772,1.0,1.0,0
SRR17776535,-45.831,171.532,1.0,1.0,0
SRR17776536,-45.826,171.436,1.0,1.0,0
SRR17776537,-45.818,171.334,1.0,1.0,0
SRR17776539,-38.05711,145.04901,1.0,1.0,0
SRR17776540,-38.05772,145.11496,1.0,1.0,0
SRR17827545,22.745,-157.998,500.0,500.0,0
SRR17827546,22.753,-158.0,4000.0,4000.0,0
SRR17827547,22.755,-157.977,250.0,250.0,0
SRR17827548,22.75,-158.001,1000.0,1000.0,0
SRR17827549,22.743,-157.94,175.0,175.0,0
SRR17827550,22.739,-158.065,150.0,150.0,0
SRR17827551,22.76,-158.043,500.0,500.0,0
SRR17827552,22.79,-158.03,770.0,770.0,0
SRR17827553,22.766,-158.06,250.0,250.0,0
SRR17827554,22.75,-158.0,1000.0,1000.0,0
SRR17827555,22.739,-158.065,175.0,175.0,0
SRR17827557,22.751,-157.993,1000.0,1000.0,0
SRR17827558,22.75,-158.0,4000.0,4000.0,0
SRR17827559,22.75,-158.0,1000.0,1000.0,0
SRR17827560,22.75,-158.0,1000.0,1000.0,0
SRR17827561,22.774,-158.069,150.0,150.0,0
SRR17827562,22.753,-158.0,1000.0,1000.0,0
SRR17827563,22.75,-158.0,770.0,770.0,0
SRR17827564,22.772,-157.954,225.0,225.0,0
SRR17827566,22.751,-157.962,770.0,770.0,0
SRR17827567,22.75,-158.0,4000.0,4000.0,0
SRR17827568,22.751,-158.003,1000.0,1000.0,0
SRR17827569,22.766,-158.06,200.0,200.0,0
SRR17827570,22.689,-157.972,770.0,770.0,0
SRR17827571,22.745,-157.998,770.0,770.0,0
SRR17827572,22.678,-158.036,770.0,770.0,0
SRR17827573,22.757,-158.017,225.0,225.0,0
SRR17827574,22.735,-158.065,175.0,175.0,0
SRR17827575,22.75,-158.003,200.0,200.0,0
SRR17827576,22.697,-157.933,770.0,770.0,0
SRR17827577,22.773,-158.036,770.0,770.0,0
SRR17827578,22.741,-157.959,175.0,175.0,0
SRR17827579,22.813,-158.0,770.0,770.0,0
SRR17827580,22.813,-158.0,770.0,770.0,0
SRR17827581,22.773,-158.036,500.0,500.0,0
SRR17827582,22.751,-158.003,4000.0,4000.0,0
SRR17827583,22.81,-157.966,770.0,770.0,0
SRR17827584,22.75,-158.001,1000.0,1000.0,0
SRR17827585,22.791,-157.986,770.0,770.0,0
SRR17827586,22.749,-157.998,4000.0,4000.0,0
SRR17827587,22.78,-158.06,200.0,200.0,0
SRR17827588,22.746,-158.067,150.0,150.0,0
SRR17827589,22.749,-157.999,1000.0,1000.0,0
SRR17827590,22.749,-157.998,1000.0,1000.0,0
SRR17827591,22.737,-158.011,1000.0,1000.0,0
SRR17827592,22.758,-157.928,770.0,770.0,0
SRR17827593,22.779,-157.929,770.0,770.0,0
SRR17827594,22.791,-157.986,500.0,500.0,0
SRR17827596,22.669,-158.025,1000.0,1000.0,0
SRR17827597,22.75,-158.0,1000.0,1000.0,0
SRR17827598,22.768,-158.007,200.0,200.0,0
SRR17827599,22.758,-158.053,770.0,770.0,0
SRR17827600,22.736,-158.085,150.0,150.0,0
SRR17827601,22.76,-158.043,770.0,770.0,0
SRR17827602,22.75,-157.999,4000.0,4000.0,0
SRR17827603,22.741,-157.959,150.0,150.0,0
SRR17827604,22.75,-158.0,4000.0,4000.0,0
SRR17827605,22.75,-158.002,4000.0,4000.0,0
SRR17827606,22.773,-157.988,770.0,770.0,0
SRR17827607,22.819,-158.006,770.0,770.0,0
SRR17827608,22.74,-157.918,150.0,150.0,0
SRR17827609,22.75,-158.0,4000.0,4000.0,0
SRR17827610,22.772,-157.954,200.0,200.0,0
SRR17827611,22.816,-157.981,150.0,150.0,0
SRR17827612,22.81,-157.966,500.0,500.0,0
SRR17827613,22.757,-158.017,200.0,200.0,0
SRR17827614,22.75,-158.0,1000.0,1000.0,0
SRR17827615,22.752,-158.021,770.0,770.0,0
SRR17827616,22.78,-158.06,150.0,150.0,0
SRR17827617,22.75,-158.002,1000.0,1000.0,0
SRR17827618,22.75,-158.0,1000.0,1000.0,0
SRR17827619,22.727,-157.913,500.0,500.0,0
SRR17827620,22.703,-157.998,770.0,770.0,0
SRR17827621,22.75,-158.0,1000.0,1000.0,0
SRR17827622,22.75,-158.001,1000.0,1000.0,0
SRR17827623,22.75,-158.0,1000.0,1000.0,0
SRR17827624,22.736,-158.085,175.0,175.0,0
SRR17827625,22.774,-157.958,150.0,150.0,0
SRR17827626,22.745,-158.007,770.0,770.0,0
SRR17827627,22.75,-158.0,4000.0,4000.0,0
SRR17827628,22.736,-157.995,200.0,200.0,0
SRR17827629,22.727,-157.913,770.0,770.0,0
SRR17827630,22.703,-157.998,500.0,500.0,0
SRR17827631,22.751,-157.962,500.0,500.0,0
SRR17827632,22.735,-158.065,150.0,150.0,0
SRR17827633,22.755,-157.977,225.0,225.0,0
SRR17827634,22.765,-157.967,500.0,500.0,0
SRR17827635,22.75,-158.0,4000.0,4000.0,0
SRR17827636,22.75,-158.001,4000.0,4000.0,0
SRR17827637,22.75,-158.0,1000.0,1000.0,0
SRR17827638,22.715,-158.038,200.0,200.0,0
SRR17827639,22.737,-158.011,4000.0,4000.0,0
SRR17827640,22.75,-158.0,4000.0,4000.0,0
SRR17827641,22.715,-158.038,250.0,250.0,0
SRR17827642,22.75,-158.001,4000.0,4000.0,0
SRR17827643,22.749,-157.999,4000.0,4000.0,0
SRR17827644,22.791,-158.05,500.0,500.0,0
SRR17827645,22.719,-157.957,200.0,200.0,0
SRR17827647,22.743,-157.94,150.0,150.0,0
SRR17827648,22.75,-158.001,4000.0,4000.0,0
SRR17827649,22.747,-158.057,770.0,770.0,0
SRR17827650,22.75,-157.999,1000.0,1000.0,0
SRR17827651,22.76,-158.043,1000.0,1000.0,0
SRR17827652,22.75,-158.0,4000.0,4000.0,0
SRR17827653,22.765,-157.967,770.0,770.0,0
SRR17827654,22.773,-157.988,1000.0,1000.0,0
SRR17827655,22.789,-158.055,770.0,770.0,0
SRR17827656,22.759,-157.989,770.0,770.0,0
SRR17827657,22.733,-158.0,200.0,200.0,0
SRR17827658,22.75,-158.0,4000.0,4000.0,0
SRR17827659,22.794,-158.064,770.0,770.0,0
SRR17827660,22.746,-157.995,4000.0,4000.0,0
SRR17827661,22.766,-158.06,225.0,225.0,0
SRR17827662,22.75,-158.0,4000.0,4000.0,0
SRR17827663,22.791,-158.05,770.0,770.0,0
SRR17827664,22.819,-158.006,500.0,500.0,0
SRR17827666,22.755,-157.977,200.0,200.0,0
SRR17827667,22.715,-158.038,225.0,225.0,0
SRR17827668,22.731,-158.032,150.0,150.0,0
SRR17827669,22.75,-158.0,1000.0,1000.0,0
SRR17827670,22.75,-158.0,1000.0,1000.0,0
SRR17827671,22.762,-157.996,200.0,200.0,0
SRR17827672,22.773,-157.988,500.0,500.0,0
SRR17893179,36.688,-122.386,,,0
SRR17893180,36.688,-122.386,,,0
SRR17893181,36.688,-122.386,,,0
SRR17893183,36.688,-122.386,,,0
SRR17893184,36.688,-122.386,,,0
SRR17893185,36.688,-122.386,,,0
SRR17893186,36.688,-122.386,,,0
SRR17893187,36.688,-122.386,,,0
SRR17893188,36.688,-122.386,,,0
SRR17893189,36.688,-122.386,,,0
SRR17908662,36.688,-122.386,,,0
SRR17940154,29.56,34.95,20.0,20.0,0
SRR17940155,29.56,34.95,20.0,20.0,0
SRR17940156,29.56,34.95,20.0,20.0,0
SRR17974037,82.59,-80.6,20.0,20.0,0
SRR17974045,82.59,-80.6,20.0,20.0,0
SRR17974046,82.59,-80.6,20.0,20.0,0
SRR18006595,69.03,-105.33,,,0
SRR18006596,69.03,-105.33,,,0
SRR18006597,69.03,-105.33,,,0
SRR18006598,69.03,-105.33,,,0
SRR18006599,69.03,-105.33,,,0
SRR18006600,69.03,-105.33,,,0
SRR18006601,69.03,-105.33,,,0
SRR18006602,69.03,-105.33,,,0
SRR18006603,69.03,-105.33,,,1
SRR18006604,69.03,-105.33,,,1
SRR18006605,69.03,-105.33,,,1
SRR18006606,69.03,-105.33,,,1
SRR18006607,69.03,-105.33,,,1
SRR18006608,69.03,-105.33,,,1
SRR18006609,69.03,-105.33,,,1
SRR18006610,69.03,-105.33,,,0
SRR18006611,69.03,-105.33,,,0
SRR18006612,69.03,-105.33,,,0
SRR18006613,69.03,-105.33,,,0
SRR18052863,61.24,21.44,423.0,423.0,0
SRR18052864,61.24,21.44,572.0,572.0,0
SRR18053868,27.79026,126.900677,10.17,10.17,0
SRR18053869,27.79026,126.900677,0.23,0.23,0
SRR18138840,25.14055,121.79333,1.0,1.0,0
SRR18138841,25.14166,121.7925,1.0,1.0,0
SRR18138842,25.14138,121.79277,1.0,1.0,0
SRR18138843,25.16166,121.76333,1.0,1.0,0
SRR18138844,25.16222,121.76305,1.0,1.0,0
SRR18138845,25.16194,121.7625,1.0,1.0,0
SRR18243821,58.880987,11.136508,,,0
SRR18243822,58.880987,11.136508,,,0
SRR18243823,58.880987,11.136508,,,0
SRR18243824,58.880987,11.136508,,,0
SRR18243825,58.885847,11.106156,,,0
SRR18243826,58.885847,11.106156,,,0
SRR18243827,58.885847,11.106156,,,0
SRR18243828,58.885847,11.106156,,,0
SRR18243830,58.88679,11.106764,,,0
SRR18243831,58.88679,11.106764,,,0
SRR18243832,58.88679,11.106764,,,0
SRR18243833,58.88679,11.106764,,,0
SRR18243834,58.88679,11.106764,,,0
SRR18243835,58.88679,11.106764,,,0
SRR18243836,58.876092,11.110915,,,0
SRR18243837,58.876092,11.110915,,,0
SRR18243838,58.876092,11.110915,,,0
SRR18243839,58.876092,11.110915,,,0
SRR18243841,58.88082,11.115091,,,0
SRR18243842,58.88082,11.115091,,,0
SRR18243843,58.88082,11.115091,,,0
SRR18243844,58.88082,11.115091,,,0
SRR18243845,58.88082,11.115091,,,0
SRR18243846,58.88082,11.115091,,,0
SRR18243847,58.881934,11.12074,,,0
SRR18243848,58.881934,11.12074,,,0
SRR18243849,58.881934,11.12074,,,0
SRR18243850,58.881934,11.12074,,,0
